step	cost_avg	cost_best	solution_best
4   	    409.408   	    522.993	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[538926] = Complex(-63.944215, -118.129861);  }
5   	    427.273   	    522.993	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[538926] = Complex(-63.944215, -118.129861);  }
6   	    450.275   	    522.993	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[538926] = Complex(-63.944215, -118.129861);  }
7   	     463.94   	    522.993	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[538926] = Complex(-63.944215, -118.129861);  }
0   	    280.684   	    513.327	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[476977] = Complex(700.001500, 652.290254);  }
1   	    303.819   	    513.327	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[476977] = Complex(700.001500, 652.290254);  }
2   	    332.508   	    514.878	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[479336] = Complex(-30.533758, -318.116616);  }
3   	    357.797   	    517.849	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[471369] = Complex(-43.211049, -301.295843);  }
4   	    382.342   	    521.287	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[533673] = Complex(-127.515264, -58.556327);  }
5   	    408.579   	    521.287	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[533673] = Complex(-127.515264, -58.556327);  }
6   	    435.052   	    521.287	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[533673] = Complex(-127.515264, -58.556327);  }
7   	    450.511   	    522.004	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[516579] = Complex(-171.422444, 29.004564);  }
8   	     455.78   	    522.004	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[516579] = Complex(-171.422444, 29.004564);  }
9   	    468.837   	    522.004	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[516579] = Complex(-171.422444, 29.004564);  }
10   	    479.593   	    522.004	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[516579] = Complex(-171.422444, 29.004564);  }
11   	    487.921   	    522.004	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[516579] = Complex(-171.422444, 29.004564);  }
12   	    494.464   	    523.902	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[522824] = Complex(-145.245151, -53.248967);  }
13   	     503.31   	    523.902	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[522824] = Complex(-145.245151, -53.248967);  }
14   	    506.616   	    541.032	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[465203] = Complex(36.682255, -334.963761);  }
15   	    509.519   	    541.032	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[465203] = Complex(36.682255, -334.963761);  }
16   	    511.842   	    541.032	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[465203] = Complex(36.682255, -334.963761);  }
17   	    511.321   	     545.49	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[469548] = Complex(-13.852911, -309.765456);  }
18   	    513.135   	     545.49	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[469548] = Complex(-13.852911, -309.765456);  }
19   	    515.436   	    546.056	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[470909] = Complex(-19.685922, -307.909239);  }
20   	    516.821   	    546.056	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[470909] = Complex(-19.685922, -307.909239);  }
21   	    517.204   	    546.056	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[470909] = Complex(-19.685922, -307.909239);  }
22   	    518.757   	    546.056	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[470909] = Complex(-19.685922, -307.909239);  }
23   	    519.312   	    546.056	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[470909] = Complex(-19.685922, -307.909239);  }
24   	    519.833   	    546.096	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[472834] = Complex(-30.278267, -305.617384);  }
25   	    520.258   	    546.096	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[472834] = Complex(-30.278267, -305.617384);  }
26   	    520.715   	    546.096	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[472834] = Complex(-30.278267, -305.617384);  }
27   	    521.167   	    546.105	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473782] = Complex(-35.808285, -304.749667);  }
28   	    522.002   	    546.105	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473782] = Complex(-35.808285, -304.749667);  }
29   	    523.093   	    546.105	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473782] = Complex(-35.808285, -304.749667);  }
30   	    525.441   	    546.106	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[474242] = Complex(-38.578734, -304.406121);  }
31   	    528.329   	    546.106	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473350] = Complex(-33.176837, -305.154590);  }
32   	    531.381   	    546.106	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473350] = Complex(-33.176837, -305.154590);  }
33   	    534.955   	    570.909	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473794] = Complex(-35.824392, -304.770308);  }
34   	    538.257   	    570.909	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473794] = Complex(-35.824392, -304.770308);  }
35   	    540.383   	    570.909	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473794] = Complex(-35.824392, -304.770308);  }
36   	    541.788   	    570.909	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473794] = Complex(-35.824392, -304.770308);  }
37   	    543.117   	    570.909	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473794] = Complex(-35.824392, -304.770308);  }
38   	    543.795   	     570.91	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425);  }
39   	    544.271   	     570.91	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425);  }
0   	    280.717   	    578.552	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[708848] = Complex(665.742674, 587.665369);  }
1   	    301.603   	     580.37	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[687016] = Complex(961.852504, -128.423338);  }
2   	    325.888   	     580.37	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[687016] = Complex(961.852504, -128.423338);  }
3   	     361.06   	    583.568	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669574] = Complex(861.127251, 26.018604);  }
4   	    390.141   	    583.568	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669574] = Complex(861.127251, 26.018604);  }
5   	    428.922   	    583.785	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[680415] = Complex(769.568974, 374.498228);  }
6   	    466.107   	    584.054	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[657512] = Complex(840.938053, 77.649309);  }
7   	    491.711   	    584.134	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[670611] = Complex(865.728372, -15.761660);  }
8   	    507.135   	    584.277	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[655579] = Complex(832.237052, 179.714813);  }
9   	    525.413   	    584.277	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[655579] = Complex(832.237052, 179.714813);  }
10   	     534.41   	    584.277	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[655579] = Complex(832.237052, 179.714813);  }
11   	    544.785   	    584.277	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[655579] = Complex(832.237052, 179.714813);  }
12   	    558.457   	    584.365	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[659492] = Complex(837.368670, 64.783594);  }
13   	    563.143   	    584.365	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[659492] = Complex(837.368670, 64.783594);  }
14   	    568.913   	    626.284	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[662749] = Complex(845.095559, 25.335670);  }
15   	    572.132   	    626.284	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[662749] = Complex(845.095559, 25.335670);  }
16   	    576.666   	    626.284	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[662749] = Complex(845.095559, 25.335670);  }
17   	    578.122   	    627.458	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895);  }
18   	      579.3   	    627.458	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895);  }
0   	    495.702   	    638.235	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[947590] = Complex(-1540.229507, -377.631858);  }
1   	    511.515   	    642.417	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[891873] = Complex(-432.413558, -240.473459);  }
2   	    532.733   	    642.417	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[891873] = Complex(-432.413558, -240.473459);  }
3   	    553.069   	    642.417	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[891873] = Complex(-432.413558, -240.473459);  }
4   	    565.267   	    642.417	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[891873] = Complex(-432.413558, -240.473459);  }
5   	     578.85   	    642.417	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[891873] = Complex(-432.413558, -240.473459);  }
6   	    595.623   	    643.208	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[968543] = Complex(-604.128731, 122.956898);  }
7   	    604.333   	    643.208	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[968543] = Complex(-604.128731, 122.956898);  }
8   	     613.94   	    643.673	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[932719] = Complex(-378.257368, 59.097129);  }
9   	    621.034   	    643.673	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[932719] = Complex(-378.257368, 59.097129);  }
10   	    626.186   	     643.75	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[953783] = Complex(-327.058333, 132.532719);  }
11   	    629.771   	     643.75	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[953783] = Complex(-327.058333, 132.532719);  }
12   	     631.85   	     643.75	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[953783] = Complex(-327.058333, 132.532719);  }
13   	    633.745   	     643.75	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[953783] = Complex(-327.058333, 132.532719);  }
14   	    637.898   	    650.458	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180);  }
0   	    546.657   	      647.7	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1219738] = Complex(-32.630669, 61.152733);  }
1   	    557.482   	    647.744	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1145514] = Complex(48.609872, 14.255118);  }
2   	    573.774   	    647.846	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1220797] = Complex(-4.468266, 5.694278);  }
3   	    585.984   	    647.846	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1220797] = Complex(-4.468266, 5.694278);  }
0   	    527.695   	    647.639	{ map[4776] = Complex(1511.812268, -1922.462918); map[41415] = Complex(-1362.713854, -646.979161); map[120155] = Complex(1770.902911, -938.016619); map[222506] = Complex(224.370191, -404.633256); map[316779] = Complex(206.128758, -240.791270); map[473541] = Complex(-34.361076, -304.967425); map[669374] = Complex(868.734641, -7.135895); map[949423] = Complex(-771.607648, -48.475180); map[1136171] = Complex(94.922624, 9.215494);  }
