step	cost_avg	cost_best	solution_best
32   	    583.676   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
33   	    583.685   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
34   	    583.692   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
35   	    583.698   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
36   	    583.705   	    584.947	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496);  }
0   	    473.908   	    610.034	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[633260] = Complex(576.582164, 1819.834285);  }
1   	    493.583   	    612.139	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[706741] = Complex(-98.951238, 219.916281);  }
2   	    500.755   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
3   	    521.771   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
4   	    533.292   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
5   	    543.181   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
6   	    544.699   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
7   	    554.734   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
8   	    572.786   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
9   	    583.823   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
10   	    585.677   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
11   	    589.989   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
12   	    589.036   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
13   	    593.269   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
14   	    597.307   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
15   	     597.79   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
16   	    603.666   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
17   	    605.987   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
18   	     605.35   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
19   	     607.03   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
20   	    607.648   	    612.661	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[573385] = Complex(478.686026, 1384.257881);  }
21   	    607.392   	     613.76	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[572838] = Complex(487.971511, 1352.830700);  }
22   	    607.911   	     613.76	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[572838] = Complex(487.971511, 1352.830700);  }
23   	     608.36   	     613.76	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[572838] = Complex(487.971511, 1352.830700);  }
24   	     607.75   	     613.76	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[572838] = Complex(487.971511, 1352.830700);  }
25   	    607.879   	     613.76	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[572838] = Complex(487.971511, 1352.830700);  }
26   	    608.174   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
27   	     609.83   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
28   	    609.482   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
29   	    610.902   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
30   	      611.6   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
31   	    611.618   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
32   	    611.802   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
33   	    611.946   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
34   	    612.005   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
35   	    612.087   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
36   	    612.186   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
37   	    612.292   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
38   	    612.305   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
39   	    612.337   	    614.143	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568809] = Complex(536.955545, 1216.843534);  }
40   	    612.374   	    614.221	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568692] = Complex(532.638987, 1213.762504);  }
41   	      612.4   	    614.221	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568692] = Complex(532.638987, 1213.762504);  }
42   	    612.429   	    614.221	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568692] = Complex(532.638987, 1213.762504);  }
43   	     612.48   	    614.225	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[571756] = Complex(512.760207, 1313.774168);  }
44   	    612.526   	    614.332	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568724] = Complex(533.420859, 1213.937234);  }
45   	    612.555   	    614.332	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[568724] = Complex(533.420859, 1213.937234);  }0   	    490.178   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
1   	    510.012   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
2   	    526.917   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
3   	    537.855   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
4   	    557.761   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
5   	    563.787   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
6   	    572.721   	    612.136	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[583997] = Complex(535.733544, 1768.214794);  }
7   	    575.599   	    612.829	{ map[4707] = Complex(1429.769087, -1230.294034); map[18235] = Complex(968.823719, 1069.020489); map[40495] = Complex(121.780307, -64.435191); map[90160] = Complex(-145.043592, -281.951090); map[133472] = Complex(128.792369, -10.703968); map[197189] = Complex(-295.474334, -710.485782); map[309705] = Complex(-544.051351, -310.148983); map[369456] = Complex(504.086576, 388.229719); map[543548] = Complex(-39.551853, -193.595496); map[584867] = Complex(703.991218, 1784.097568);  }
